Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Real Estate","Equity","564,348.40","0.00","564,348.40","18,323.00","30.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYBT","STOCK YARDS BANCORP INC","Financials","Equity","564,740.69","0.00","564,740.69","7,549.00","74.81","United States","NASDAQ","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","561,576.68","0.00","561,576.68","26,132.00","21.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAGS","PAGSEGURO DIGITAL LTD CLASS A","Financials","Equity","561,723.48","0.00","561,723.48","52,302.00","10.74","Brazil","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VYX","NCR VOYIX CORP","Information Technology","Equity","562,222.82","0.00","562,222.82","43,958.00","12.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENR","ENERGIZER HOLDINGS INC","Consumer Staples","Equity","561,011.39","0.00","561,011.39","19,193.00","29.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","561,321.36","0.00","561,321.36","30,978.00","18.12","United States","NASDAQ","USD","1.00","USD","-"
"FRME","FIRST MERCHANTS CORP","Financials","Equity","561,334.05","0.00","561,334.05","14,229.00","39.45","United States","NASDAQ","USD","1.00","USD","-"
"INOD","INNODATA INC","Industrials","Equity","558,615.42","0.00","558,615.42","8,478.00","65.89","United States","NASDAQ","USD","1.00","USD","-"
"BRZE","BRAZE INC CLASS A","Information Technology","Equity","557,032.32","0.00","557,032.32","17,888.00","31.14","United States","NASDAQ","USD","1.00","USD","-"
"TRN","TRINITY INDUSTRIES INC","Industrials","Equity","557,779.80","0.00","557,779.80","20,028.00","27.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEAM","BEAM THERAPEUTICS INC","Health Care","Equity","554,994.75","0.00","554,994.75","24,225.00","22.91","United States","NASDAQ","USD","1.00","USD","-"
"BATRK","ATLANTA BRAVES HOLDINGS INC SERIES","Communication","Equity","555,039.36","0.00","555,039.36","13,368.00","41.52","United States","NASDAQ","USD","1.00","USD","-"
"VSCO","VICTORIA S SECRET","Consumer Discretionary","Equity","554,350.94","0.00","554,350.94","21,086.00","26.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OI","O I GLASS INC","Materials","Equity","554,587.19","0.00","554,587.19","43,361.00","12.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OCUL","OCULAR THERAPEUTIX INC","Health Care","Equity","551,815.56","0.00","551,815.56","44,376.00","12.44","United States","NASDAQ","USD","1.00","USD","-"
"WT","WISDOMTREE INC","Financials","Equity","551,988.36","0.00","551,988.36","39,826.00","13.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EFSC","ENTERPRISE FINANCIAL SERVICES CORP","Financials","Equity","552,513.00","0.00","552,513.00","9,300.00","59.41","United States","NASDAQ","USD","1.00","USD","-"
"CNS","COHEN & STEERS INC","Financials","Equity","548,310.14","0.00","548,310.14","7,903.00","69.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IVT","INVENTRUST PROPERTIES CORP","Real Estate","Equity","547,287.91","0.00","547,287.91","18,421.00","29.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRCT","PROCEPT BIOROBOTICS CORP","Health Care","Equity","545,393.31","0.00","545,393.31","13,783.00","39.57","United States","NASDAQ","USD","1.00","USD","-"
"BUSE","FIRST BUSEY CORP","Financials","Equity","545,429.94","0.00","545,429.94","22,418.00","24.33","United States","NASDAQ","USD","1.00","USD","-"
"ADPT","ADAPTIVE BIOTECHNOLOGIES CORP","Health Care","Equity","545,860.62","0.00","545,860.62","42,282.00","12.91","United States","NASDAQ","USD","1.00","USD","-"
"NGVT","INGEVITY CORP","Materials","Equity","543,946.20","0.00","543,946.20","9,665.00","56.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBTYK","LIBERTY GLOBAL LTD CLASS C","Communication","Equity","544,088.40","0.00","544,088.40","45,645.00","11.92","United States","NASDAQ","USD","1.00","USD","-"
"LQDA","LIQUIDIA CORP","Health Care","Equity","541,502.09","0.00","541,502.09","20,803.00","26.03","United States","NASDAQ","USD","1.00","USD","-"
"FBK","FB FINANCIAL CORP","Financials","Equity","542,337.32","0.00","542,337.32","10,346.00","52.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCY","MERCURY GENERAL CORP","Financials","Equity","542,625.96","0.00","542,625.96","6,989.00","77.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BANC","BANC OF CALIFORNIA INC","Financials","Equity","537,476.73","0.00","537,476.73","32,753.00","16.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","Equity","533,417.65","0.00","533,417.65","2,399.00","222.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IDYA","IDEAYA BIOSCIENCES INC","Health Care","Equity","533,754.24","0.00","533,754.24","21,592.00","24.72","United States","NASDAQ","USD","1.00","USD","-"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Real Estate","Equity","531,536.85","0.00","531,536.85","54,405.00","9.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","530,570.69","0.00","530,570.69","24,439.00","21.71","United States","NASDAQ","USD","1.00","USD","-"
"HE","HAWAIIAN ELECTRIC INDUSTRIES INC","Utilities","Equity","528,079.11","0.00","528,079.11","43,679.00","12.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GOLF","ACUSHNET HOLDINGS CORP","Consumer Discretionary","Equity","528,522.00","0.00","528,522.00","7,080.00","74.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CURB","CURBLINE PROPERTIES","Real Estate","Equity","526,864.00","0.00","526,864.00","23,840.00","22.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPAR","INTERPARFUMS INC","Consumer Staples","Equity","525,210.00","0.00","525,210.00","5,002.00","105.00","United States","NASDAQ","USD","1.00","USD","-"
"IOSP","INNOSPEC INC","Materials","Equity","525,720.56","0.00","525,720.56","6,472.00","81.23","United States","NASDAQ","USD","1.00","USD","-"
"WGS","GENEDX HOLDINGS CORP CLASS A","Health Care","Equity","525,774.84","0.00","525,774.84","4,332.00","121.37","United States","NASDAQ","USD","1.00","USD","-"
"SLNO","SOLENO THERAPEUTICS INC","Health Care","Equity","524,042.82","0.00","524,042.82","10,542.00","49.71","United States","NASDAQ","USD","1.00","USD","-"
"ANIP","ANI PHARMACEUTICALS INC","Health Care","Equity","517,990.50","0.00","517,990.50","5,310.00","97.55","United States","NASDAQ","USD","1.00","USD","-"
"LBTYA","LIBERTY GLOBAL LTD CLASS A","Communication","Equity","518,555.60","0.00","518,555.60","44,020.00","11.78","United States","NASDAQ","USD","1.00","USD","-"
"UPWK","UPWORK INC","Industrials","Equity","517,292.10","0.00","517,292.10","30,251.00","17.10","United States","NASDAQ","USD","1.00","USD","-"
"INSW","INTERNATIONAL SEAWAYS INC","Energy","Equity","514,898.28","0.00","514,898.28","10,634.00","48.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IRDM","IRIDIUM COMMUNICATIONS INC","Communication","Equity","512,729.44","0.00","512,729.44","28,234.00","18.16","United States","NASDAQ","USD","1.00","USD","-"
"CLVT","CLARIVATE PLC","Industrials","Equity","512,826.67","0.00","512,826.67","122,393.00","4.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRKS","UNITED PARKS AND RESORTS INC","Consumer Discretionary","Equity","510,874.00","0.00","510,874.00","10,025.00","50.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AI","C3 AI INC CLASS A","Information Technology","Equity","511,647.50","0.00","511,647.50","29,237.00","17.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLX","BANCO LATINOAMERICANO DE COMERCIO","Financials","Equity","509,790.84","0.00","509,790.84","10,842.00","47.02","Panama","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QUBT","QUANTUM COMPUTING INC","Information Technology","Equity","510,266.89","0.00","510,266.89","30,247.00","16.87","United States","NASDAQ","USD","1.00","USD","-"
"MTX","MINERALS TECHNOLOGIES INC","Materials","Equity","507,702.72","0.00","507,702.72","8,032.00","63.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GSHD","GOOSEHEAD INSURANCE INC CLASS A","Financials","Equity","507,870.72","0.00","507,870.72","6,298.00","80.64","United States","NASDAQ","USD","1.00","USD","-"
"AMSC","AMERICAN SUPERCONDUCTOR CORP","Industrials","Equity","508,137.92","0.00","508,137.92","8,992.00","56.51","United States","NASDAQ","USD","1.00","USD","-"
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Industrials","Equity","506,465.24","0.00","506,465.24","7,811.00","64.84","United States","NASDAQ","USD","1.00","USD","-"
"WLY","JOHN WILEY AND SONS INC CLASS A","Communication","Equity","506,831.00","0.00","506,831.00","11,996.00","42.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWIN","BALDWIN INSURANCE GROUP INC CLASS","Financials","Equity","506,877.59","0.00","506,877.59","16,189.00","31.31","United States","NASDAQ","USD","1.00","USD","-"
"MSGE","MADISON SQUARE GARDEN ENTERTAINMEN","Communication","Equity","503,667.80","0.00","503,667.80","11,293.00","44.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STC","STEWART INFO SERVICES CORP","Financials","Equity","500,816.16","0.00","500,816.16","6,904.00","72.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRCH","PORCH GROUP INC","Information Technology","Equity","501,064.20","0.00","501,064.20","27,930.00","17.94","United States","NASDAQ","USD","1.00","USD","-"
"ALHC","ALIGNMENT HEALTHCARE INC","Health Care","Equity","497,506.66","0.00","497,506.66","30,079.00","16.54","United States","NASDAQ","USD","1.00","USD","-"
"SONO","SONOS INC","Consumer Discretionary","Equity","498,104.10","0.00","498,104.10","32,084.00","15.53","United States","NASDAQ","USD","1.00","USD","-"
"HMN","HORACE MANN EDUCATORS CORP","Financials","Equity","498,779.92","0.00","498,779.92","10,919.00","45.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BCRX","BIOCRYST PHARMACEUTICALS INC","Health Care","Equity","495,473.00","0.00","495,473.00","63,932.00","7.75","United States","NASDAQ","USD","1.00","USD","-"
"AVDX","AVIDXCHANGE HOLDINGS INC","Financials","Equity","495,639.35","0.00","495,639.35","49,813.00","9.95","United States","NASDAQ","USD","1.00","USD","-"
"TRIP","TRIPADVISOR INC","Consumer Discretionary","Equity","496,397.16","0.00","496,397.16","27,486.00","18.06","United States","NASDAQ","USD","1.00","USD","-"
"ATEC","ALPHATEC HOLDNGS INC","Health Care","Equity","496,546.11","0.00","496,546.11","33,037.00","15.03","United States","NASDAQ","USD","1.00","USD","-"
"ZD","ZIFF DAVIS INC","Communication","Equity","497,012.49","0.00","497,012.49","12,987.00","38.27","United States","NASDAQ","USD","1.00","USD","-"
"KWR","QUAKER HOUGHTON CORP","Materials","Equity","494,415.72","0.00","494,415.72","3,526.00","140.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DJT","TRUMP MEDIA TECHNOLOGY GROUP CORP","Communication","Equity","494,841.32","0.00","494,841.32","28,309.00","17.48","United States","NASDAQ","USD","1.00","USD","-"
"NBTB","NBT BANCORP INC","Financials","Equity","495,066.24","0.00","495,066.24","11,712.00","42.27","United States","NASDAQ","USD","1.00","USD","-"
"DBRG","DIGITALBRIDGE GROUP INC CLASS A","Financials","Equity","492,492.12","0.00","492,492.12","41,666.00","11.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EYE","NATIONAL VISION HOLDINGS INC","Consumer Discretionary","Equity","493,576.20","0.00","493,576.20","20,540.00","24.03","United States","NASDAQ","USD","1.00","USD","-"
"PRGS","PROGRESS SOFTWARE CORP","Information Technology","Equity","491,297.37","0.00","491,297.37","11,667.00","42.11","United States","NASDAQ","USD","1.00","USD","-"
"ACMR","ACM RESEARCH CLASS A INC","Information Technology","Equity","491,512.84","0.00","491,512.84","15,886.00","30.94","United States","NASDAQ","USD","1.00","USD","-"
"FIVN","FIVE9 INC","Information Technology","Equity","491,563.50","0.00","491,563.50","19,277.00","25.50","United States","NASDAQ","USD","1.00","USD","-"
"VSH","VISHAY INTERTECHNOLOGY INC","Information Technology","Equity","488,786.40","0.00","488,786.40","32,157.00","15.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CASH","PATHWARD FINANCIAL INC","Financials","Equity","488,984.86","0.00","488,984.86","6,553.00","74.62","United States","NASDAQ","USD","1.00","USD","-"
"TIC","ACUREN CORPORATION CORP","Industrials","Equity","490,109.55","0.00","490,109.55","44,035.00","11.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RSI","RUSH STREET INTERACTIVE INC CLASS","Consumer Discretionary","Equity","487,418.40","0.00","487,418.40","22,905.00","21.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALG","ALAMO GROUP INC","Industrials","Equity","487,792.80","0.00","487,792.80","2,376.00","205.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TARS","TARSUS PHARMACEUTICALS INC","Health Care","Equity","488,290.00","0.00","488,290.00","9,650.00","50.60","United States","NASDAQ","USD","1.00","USD","-"
"HUN","HUNTSMAN CORP","Materials","Equity","488,341.80","0.00","488,341.80","44,802.00","10.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OFG","OFG BANCORP","Financials","Equity","488,414.80","0.00","488,414.80","11,285.00","43.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QDEL","QUIDELORTHO CORP","Health Care","Equity","488,455.73","0.00","488,455.73","16,541.00","29.53","United States","NASDAQ","USD","1.00","USD","-"
"ICFI","ICF INTERNATIONAL INC","Industrials","Equity","485,801.40","0.00","485,801.40","4,830.00","100.58","United States","NASDAQ","USD","1.00","USD","-"
"ROCK","GIBRALTAR INDUSTRIES INC","Industrials","Equity","483,827.40","0.00","483,827.40","8,084.00","59.85","United States","NASDAQ","USD","1.00","USD","-"
"EOSE","EOS ENERGY ENTERPRISES INC CLASS A","Industrials","Equity","484,011.65","0.00","484,011.65","58,385.00","8.29","United States","NASDAQ","USD","1.00","USD","-"
"NSP","INSPERITY INC","Industrials","Equity","484,266.56","0.00","484,266.56","9,356.00","51.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CUBI","CUSTOMERS BANCORP INC","Financials","Equity","484,287.60","0.00","484,287.60","7,288.00","66.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Consumer Staples","Equity","484,868.12","0.00","484,868.12","15,044.00","32.23","United States","NASDAQ","USD","1.00","USD","-"
"KSS","KOHLS CORP","Consumer Discretionary","Equity","485,197.65","0.00","485,197.65","29,141.00","16.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XMTR","XOMETRY INC CLASS A","Industrials","Equity","481,927.20","0.00","481,927.20","9,420.00","51.16","United States","NASDAQ","USD","1.00","USD","-"
"PAYO","PAYONEER GLOBAL INC","Financials","Equity","482,881.86","0.00","482,881.86","73,498.00","6.57","United States","NASDAQ","USD","1.00","USD","-"
"VERX","VERTEX INC CLASS A","Information Technology","Equity","480,465.04","0.00","480,465.04","18,827.00","25.52","United States","NASDAQ","USD","1.00","USD","-"
"LLYVA","LIBERTY MEDIA LIBERTY LIVE SERIES","Communication","Equity","479,876.02","0.00","479,876.02","4,979.00","96.38","United States","NASDAQ","USD","1.00","USD","-"
"ADUS","ADDUS HOMECARE CORP","Health Care","Equity","476,956.70","0.00","476,956.70","4,402.00","108.35","United States","NASDAQ","USD","1.00","USD","-"
"BBT","BEACON FINANCIAL CORP","Financials","Equity","477,725.00","0.00","477,725.00","19,109.00","25.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STRA","STRATEGIC EDUCATION INC","Consumer Discretionary","Equity","477,831.24","0.00","477,831.24","5,868.00","81.43","United States","NASDAQ","USD","1.00","USD","-"
"BRSL","BRIGHTSTAR LOTTERY PLC","Consumer Discretionary","Equity","478,070.90","0.00","478,070.90","28,627.00","16.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCS","CENTURY COMMUNITIES INC","Consumer Discretionary","Equity","478,459.99","0.00","478,459.99","7,121.00","67.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ABR","ARBOR REALTY TRUST REIT INC","Financials","Equity","475,609.56","0.00","475,609.56","41,214.00","11.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WOR","WORTHINGTON ENTERPRISES INC","Industrials","Equity","476,331.03","0.00","476,331.03","7,749.00","61.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KGS","KODIAK GAS SERVICES INC","Energy","Equity","476,737.12","0.00","476,737.12","14,416.00","33.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGY","PAGAYA TECHNOLOGIES LTD CLASS A","Information Technology","Equity","473,460.56","0.00","473,460.56","11,384.00","41.59","United States","NASDAQ","USD","1.00","USD","-"
"AMR","ALPHA METALLURGICAL RESOURCE INC","Materials","Equity","474,451.84","0.00","474,451.84","3,008.00","157.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DV","DOUBLEVERIFY HOLDINGS INC","Communication","Equity","474,828.39","0.00","474,828.39","36,723.00","12.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VCEL","VERICEL CORP","Health Care","Equity","472,231.53","0.00","472,231.53","14,211.00","33.23","United States","NASDAQ","USD","1.00","USD","-"
"BBAI","BIGBEAR.AI HOLDINGS INC","Information Technology","Equity","472,901.22","0.00","472,901.22","79,613.00","5.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COCO","THE VITA COCO COMPANY INC","Consumer Staples","Equity","470,884.44","0.00","470,884.44","11,778.00","39.98","United States","NASDAQ","USD","1.00","USD","-"
"AUPH","AURINIA PHARMACEUTICALS INC","Health Care","Equity","468,949.12","0.00","468,949.12","37,456.00","12.52","United States","NASDAQ","USD","1.00","USD","-"
"NWBI","NORTHWEST BANCSHARES INC","Financials","Equity","469,564.95","0.00","469,564.95","38,145.00","12.31","United States","NASDAQ","USD","1.00","USD","-"
"AGM","FEDERAL AGRICULTURAL MORTGAGE NON","Financials","Equity","467,369.00","0.00","467,369.00","2,506.00","186.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHCO","CITY HOLDING","Financials","Equity","465,240.40","0.00","465,240.40","3,758.00","123.80","United States","NASDAQ","USD","1.00","USD","-"
"HI","HILLENBRAND INC","Industrials","Equity","466,076.86","0.00","466,076.86","18,839.00","24.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SGHC","SUPER GROUP LTD","Consumer Discretionary","Equity","466,593.05","0.00","466,593.05","35,645.00","13.09","Guernsey","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENOV","ENOVIS CORP","Health Care","Equity","463,314.60","0.00","463,314.60","13,905.00","33.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRH","DIAMONDROCK HOSPITALITY REIT","Real Estate","Equity","463,388.82","0.00","463,388.82","56,442.00","8.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RXRX","RECURSION PHARMACEUTICALS INC CLAS","Health Care","Equity","463,855.92","0.00","463,855.92","95,838.00","4.84","United States","NASDAQ","USD","1.00","USD","-"
"MBC","MASTERBRAND INC","Industrials","Equity","463,893.60","0.00","463,893.60","33,960.00","13.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HTH","HILLTOP HOLDINGS INC","Financials","Equity","463,905.00","0.00","463,905.00","13,725.00","33.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WERN","WERNER ENTERPRISES INC","Industrials","Equity","464,508.50","0.00","464,508.50","16,270.00","28.55","United States","NASDAQ","USD","1.00","USD","-"
"NG","NOVAGOLD RESOURCES INC","Materials","Equity","464,742.60","0.00","464,742.60","65,090.00","7.14","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"ALKT","ALKAMI TECHNOLOGY INC","Information Technology","Equity","464,809.17","0.00","464,809.17","18,093.00","25.69","United States","NASDAQ","USD","1.00","USD","-"
"AMRX","AMNEAL PHARMACEUTICALS INC CLASS A","Health Care","Equity","462,630.52","0.00","462,630.52","47,498.00","9.74","United States","NASDAQ","USD","1.00","USD","-"
"WKC","WORLD KINECT CORP","Energy","Equity","460,444.67","0.00","460,444.67","17,689.00","26.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTST","NETSTREIT CORP","Real Estate","Equity","460,743.06","0.00","460,743.06","25,054.00","18.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBRT","LIBERTY ENERGY INC CLASS A","Energy","Equity","458,964.13","0.00","458,964.13","41,089.00","11.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Industrials","Equity","459,369.65","0.00","459,369.65","7,927.00","57.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGNY","PROGYNY INC","Health Care","Equity","455,297.78","0.00","455,297.78","20,914.00","21.77","United States","NASDAQ","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","455,753.88","0.00","455,753.88","47,673.00","9.56","United States","NASDAQ","USD","1.00","USD","-"
"KMT","KENNAMETAL INC","Industrials","Equity","456,308.76","0.00","456,308.76","22,012.00","20.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAN","MANPOWER INC","Industrials","Equity","453,235.20","0.00","453,235.20","11,840.00","38.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSTM","CONSTELLIUM SE CLASS A","Materials","Equity","453,774.16","0.00","453,774.16","30,292.00","14.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SOC","SABLE OFFSHORE CORP CLASS A","Energy","Equity","453,086.00","0.00","453,086.00","20,200.00","22.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XHR","XENIA HOTELS RESORTS REIT INC","Real Estate","Equity","450,648.40","0.00","450,648.40","30,740.00","14.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CGON","CG ONCOLOGY INC","Health Care","Equity","448,680.72","0.00","448,680.72","12,547.00","35.76","United States","NASDAQ","USD","1.00","USD","-"
"ARCB","ARCBEST CORP","Industrials","Equity","449,046.36","0.00","449,046.36","6,132.00","73.23","United States","NASDAQ","USD","1.00","USD","-"
"HLMN","HILLMAN SOLUTIONS CORP","Industrials","Equity","449,247.76","0.00","449,247.76","46,124.00","9.74","United States","NASDAQ","USD","1.00","USD","-"
"SRPT","SAREPTA THERAPEUTICS INC","Health Care","Equity","447,667.30","0.00","447,667.30","24,733.00","18.10","United States","NASDAQ","USD","1.00","USD","-"
"UPBD","UPBOUND GROUP INC","Consumer Discretionary","Equity","445,093.90","0.00","445,093.90","16,274.00","27.35","United States","NASDAQ","USD","1.00","USD","-"
"DDS","DILLARDS INC CLASS A","Consumer Discretionary","Equity","445,185.29","0.00","445,185.29","751.00","592.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GNL","GLOBAL NET LEASE INC","Real Estate","Equity","443,471.02","0.00","443,471.02","54,682.00","8.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAVE","DAVE INC CLASS A","Financials","Equity","444,548.00","0.00","444,548.00","2,075.00","214.24","United States","NASDAQ","USD","1.00","USD","-"
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Real Estate","Equity","442,539.48","0.00","442,539.48","7,734.00","57.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HLIO","HELIOS TECHNOLOGIES INC","Industrials","Equity","439,557.44","0.00","439,557.44","8,092.00","54.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LC","LENDINGCLUB CORP","Financials","Equity","439,786.80","0.00","439,786.80","25,569.00","17.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPC","PILGRIMS PRIDE CORP","Consumer Staples","Equity","441,139.80","0.00","441,139.80","10,370.00","42.54","United States","NASDAQ","USD","1.00","USD","-"
"LMAT","LEMAITRE VASCULAR INC","Health Care","Equity","438,213.00","0.00","438,213.00","4,740.00","92.45","United States","NASDAQ","USD","1.00","USD","-"
"RAMP","LIVERAMP HOLDINGS INC","Information Technology","Equity","438,800.08","0.00","438,800.08","16,571.00","26.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USLM","UNITED STATES LIME AND MINERALS IN","Materials","Equity","439,123.12","0.00","439,123.12","3,403.00","129.04","United States","NASDAQ","USD","1.00","USD","-"
"GO","GROCERY OUTLET HOLDING CORP","Consumer Staples","Equity","436,313.08","0.00","436,313.08","26,033.00","16.76","United States","NASDAQ","USD","1.00","USD","-"
"MNKD","MANNKIND CORP","Health Care","Equity","436,742.10","0.00","436,742.10","81,330.00","5.37","United States","NASDAQ","USD","1.00","USD","-"
"COLM","COLUMBIA SPORTSWEAR","Consumer Discretionary","Equity","437,506.30","0.00","437,506.30","8,117.00","53.90","United States","NASDAQ","USD","1.00","USD","-"
"PL","PLANET LABS CLASS A","Industrials","Equity","434,469.75","0.00","434,469.75","44,561.00","9.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","Information Technology","Equity","435,868.29","0.00","435,868.29","10,153.00","42.93","United States","NASDAQ","USD","1.00","USD","-"
"JBGS","JBG SMITH PROPERTIES","Real Estate","Equity","435,946.16","0.00","435,946.16","17,992.00","24.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADEA","ADEIA INC","Information Technology","Equity","433,624.50","0.00","433,624.50","27,850.00","15.57","United States","NASDAQ","USD","1.00","USD","-"
"GTX","GARRETT MOTION INC","Consumer Discretionary","Equity","433,787.34","0.00","433,787.34","33,317.00","13.02","United States","NASDAQ","USD","1.00","USD","-"
"LNN","LINDSAY CORP","Industrials","Equity","433,908.72","0.00","433,908.72","3,087.00","140.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCI","HCI GROUP INC","Financials","Equity","431,584.76","0.00","431,584.76","2,423.00","178.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JOE","ST JOE","Real Estate","Equity","432,290.88","0.00","432,290.88","8,368.00","51.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Communication","Equity","432,758.30","0.00","432,758.30","11,479.00","37.70","United States","NASDAQ","USD","1.00","USD","-"
"NIC","NICOLET BANKSHARES INC","Financials","Equity","429,535.35","0.00","429,535.35","3,243.00","132.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Financials","Equity","430,204.88","0.00","430,204.88","40,894.00","10.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATRC","ATRICURE INC","Health Care","Equity","430,585.04","0.00","430,585.04","11,974.00","35.96","United States","NASDAQ","USD","1.00","USD","-"
"LZB","LA-Z-BOY INC","Consumer Discretionary","Equity","430,716.16","0.00","430,716.16","12,698.00","33.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
